_id	OPERADOR	DENOMINACIÓN	TIPO DE OPERADOR	MACRODISTRITO	PLACA	TIPO	MARCA	COLOR
4825	Radio Taxi	R. M.SEÑORIAL DEL SUR	Empresa	MACRODISTRITO 5 SUR-ALTO CALACOTO	1569PXG	CARIB	TOYOTA	NEGRO
4826	Radio Taxi	RADIO TAXI EL REY S.R.L.	Empresa	MACRODISTRITO 1 COTAHUMA-ALTO SAN PEDRO	1476RPT	Caldina	TOYOTA	GRIS
4827	Radio Taxi	RADIO TAXI EL REY S.R.L.	Empresa	MACRODISTRITO 1 COTAHUMA-ALTO SAN PEDRO	632EXG	Sprinter	TOYOTA	BLANCO
4828	Radio Taxi	MAXI TAXI	Empresa	MACRODISTRITO 7 CENTRO-MIRAFLORES BAJO	3814RRC	ALTO	SUZUKI	COBRE
4829	Radio Taxi	RADIO TAXI EL REY S.R.L.	Empresa	MACRODISTRITO 1 COTAHUMA-ALTO SAN PEDRO	5278XTC	Cs55	CHANGAN	ROJO
4830	Radio Taxi	RADIO MOVIL ARMONIA	Empresa	MACRODISTRITO 4 SAN_ANTONIO-VILLA ARMONIA	1005NZK	NN	TOYOTA	BLANCO
4831	Radio Taxi	PLUS SERVICE	Empresa	MACRODISTRITO 5 SUR-CALACOTO	1717GUB	SENTRA	NISSAN	PLATA
4832	Radio Taxi	RADIO MOVIL XPERIA	Empresa	MACRODISTRITO 5 SUR-ALTO OBRAJES	5755UAI	SPRESSO	SUZUKI	PLATA
4833	Radio Taxi	RADIO MOVIL CRISTO REY	Empresa	MACRODISTRITO 1 COTAHUMA-SOPOCACHI ALTO	4543SXI	EX80	KEYTON	BLANCO
4834	Radio Taxi	EMPRESA DE TRANSPORTES ETAXI.BO S.A.	Empresa	MACRODISTRITO 5 SUR-CALACOTO	4030NIK	COROLLA FIELDER	TOYOTA	PLATEADO
4835	Radio Taxi	RADIO TAXI GOBERNADOR	Empresa	MACRODISTRITO 3 PERIFERICA-VILLA FATIMA	5742LTX	FJ6440CGK	KEYTON	PLATA
4836	Radio Taxi	RADIO TAXI MASTER GAUCHO DE IRPAVI	Empresa	MACRODISTRITO 5 SUR-IRPAVI	3157HEF	yaris	TOYOTA	ROJO
4837	Radio Taxi	VIPS SUR EXPRESS	Empresa	MACRODISTRITO 5 SUR-IRPAVI	4027KAE	COROLLA AXIO	TOYOTA	DORADO
4838	Radio Taxi	RADIO TAXI MASTER GAUCHO DE IRPAVI	Empresa	MACRODISTRITO 5 SUR-IRPAVI	1733XTY	COROLLA	TOYOTA	AZUL
4839	Radio Taxi	RADIO TAXI GOBERNADOR	Empresa	MACRODISTRITO 3 PERIFERICA-VILLA FATIMA	5737XGE	Gol	VOLKSWAGEN	PLATA
4840	Radio Taxi	SERVI MOVIL TURISMO TOP	Empresa	MACRODISTRITO 1 COTAHUMA-SAN PEDRO ALTO	3830KYD	COROLLA	TOYOTA	PLATA MICA
4841	Radio Taxi	RADIO MOVIL JL MAGNIFICO S.R.L.	Empresa	MACRODISTRITO 7 CENTRO-MIRAFLORES	5673XNF	FJ6440CGK	KEYTON	GRIS
4842	Radio Taxi	RADIO MOVIL EUROSUR	Empresa	MACRODISTRITO 5 SUR-IRPAVI	4024PBI	COROLLA	TOYOTA	PLATEADO
4843	Radio Taxi	CALL CAR BOLIVAR DEL SUR	Empresa	MACRODISTRITO 5 SUR-ALTO ACHUMANI	4272SPY	Automovil	NISSAN	BLANCO
4844	Radio Taxi	RADIO MOVIL T.J.L. FLORES	Empresa	MACRODISTRITO 5 SUR-COTA COTA	4282YSE	YARIS	TOYOTA	ROJO
4845	Radio Taxi	ZABALA MAGISTRADO - VIP	Empresa	MACRODISTRITO 3 PERIFERICA-MIRAFLORES ALTO (PERIFERICA)	5765GLY	rush	TOYOTA	PLATA MICA METAL
4846	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1491YCN	vagoneta	TOYOTA	AZUL
4847	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	2696LUN	vagoneta	TOYOTA	VERDE
4848	Radio Taxi	RADIO MOVIL ROSARIO DE GAVIOTAS SERVICE	Empresa	MACRODISTRITO 1 COTAHUMA-8 DE DICIEMBRE	1651III	CALDINA	TOYOTA	PLATEADO
4849	Radio Taxi	RADIO TAXI EL REY S.R.L.	Empresa	MACRODISTRITO 1 COTAHUMA-ALTO SAN PEDRO	525NNX	Corolla	TOYOTA	PLATEADO
4850	Radio Taxi	RADIO MOVIL EUROSUR	Empresa	MACRODISTRITO 5 SUR-IRPAVI	1450NSU	corolla	TOYOTA	BLANCO
4851	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	4556PTN	VERSA	NISSAN	PLATEADO
4852	Radio Taxi	TOUR SERVICE DUKES	Empresa	MACRODISTRITO 5 SUR-SEGUENCOMA ALTO	1520RBL	SPRINTER	TOYOTA	VERDE
4853	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	3773ETF	vagoneta	TOYOTA	GRIS
4854	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	2189CEC	vagoneta	TOYOTA	BLANCO
4855	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	2041SLR	VAGONETA	TOYOTA	BLANCO
4856	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1543BFR	VAGONETA	TOYOTA	BLANCO
4857	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	858IIF	VAGONETA	TOYOTA	PLOMO
4858	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	2021DFH	VAGONETA	TOYOTA	PLATEADO
4859	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	4780TID	VAGONETA	TOYOTA	BLANCO
4860	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	2423PBN	VAGONETA	TOYOTA	BLANCO
4861	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	2099SGH	VAGONETA	TOYOTA	PLATEADO
4862	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1739TTB	VAGONETA	TOYOTA	PLATEADO
4863	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	985TUH	VAGONETA	TOYOTA	BLANCO
4864	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1532THX	VAGONETA	TOYOTA	AZUL
4865	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	2294ADP	VAGONETA	TOYOTA	PLATEADO
4866	Radio Taxi	RADIO MOVIL TRICOLOR	Empresa	MACRODISTRITO 2 MAXIMILIANO PAREDES-MARISCAL SANTA CRUZ	1688PRI	CALDINA	TOYOTA	NEGRO
4867	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1690PTF	VAGONETA	TOYOTA	BLANCO
4868	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1075ZXX	VAGONETA	TOYOTA	BLANCO
4869	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1053NDN	VAGONETA	TOYOTA	BLANCO
4870	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1802YAA	VAGONETA	MITSUBISHI	BURDEO
4871	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1925ZLU	VAGONETA	MITSUBISHI	PLATEADO
4872	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	3049XIL	VAGONETA	NISSAN	PLATEADO
4873	Radio Taxi	SERVIMOVIL JULIO CESAR	Empresa	MACRODISTRITO 5 SUR-CALACOTO	2165SPN	SPRINTER	TOYOTA	BEIGE
4874	Radio Taxi	RADIO MOVIL CRISTO REY	Empresa	MACRODISTRITO 1 COTAHUMA-SOPOCACHI ALTO	3026LSB	MARCH	NISSAN	PLATA
4875	Radio Taxi	SERVI MOVIL TRUST TOURING S.R.L.	Empresa	MACRODISTRITO 7 CENTRO-ROSARIO	2893pip	YARIS	TOYOTA	AZUL
4876	Radio Taxi	RADIO MOVIL EL PROGRESO	Empresa	MACRODISTRITO 5 SUR-BELLA VISTA	5764HFU	EX80	KEYTON	GRIS
4877	Radio Taxi	RADIO MOVIL TRICOLOR	Empresa	MACRODISTRITO 2 MAXIMILIANO PAREDES-MARISCAL SANTA CRUZ	2097KPG	carib	TOYOTA	NEGRO
4878	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1659HDL	VAGONETA	TOYOTA	AZUL
4879	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1821TAI	VAGONETA	TOYOTA	PLATEADO
4880	Radio Taxi	MAXI TAXI	Empresa	MACRODISTRITO 7 CENTRO-MIRAFLORES BAJO	5735XHP	BALENO	SUZUKI	GRIS
4881	Radio Taxi	RADIO TAXI GOBERNADOR	Empresa	MACRODISTRITO 3 PERIFERICA-VILLA FATIMA	3989HLP	alto	SUZUKI	NEGRO
4882	Radio Taxi	RADIO MOVIL ROSARIO DE GAVIOTAS SERVICE	Empresa	MACRODISTRITO 1 COTAHUMA-8 DE DICIEMBRE	1423YAR	ED	TOYOTA	NEGRO
4883	Radio Taxi	RADIO MOVIL IDEAL	Empresa	MACRODISTRITO 7 CENTRO-MIRAFLORES	1877ZUS	COROLLA SPACIO	TOYOTA	PLATEADO
4884	Radio Taxi	RADIO TAXI EL REY S.R.L.	Empresa	MACRODISTRITO 1 COTAHUMA-ALTO SAN PEDRO	541TKF	Sprinter	TOYOTA	BLANCO
4885	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	3856DGC	VAGONETA	TOYOTA	PLATEADO
4886	Radio Taxi	MAXI TAXI	Empresa	MACRODISTRITO 7 CENTRO-MIRAFLORES BAJO	5615CGN	Jupiter	KINGSTAR	GUINDO
4887	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	5261LNB	VAGONETA	TOYOTA	PLATA MICA METAL
4888	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1995UFC	VAGONETA	TOYOTA	PLATEADO
4889	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	4723LYS	VAGONETA	KEYTON	GRIS
4890	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	2995HBD	VAGONETA	TOYOTA	BLANCO
4891	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	360FKA	AUTOMOVIL	TOYOTA	ROJO
4892	Radio Taxi	RADIO MOVIL EL PROGRESO	Empresa	MACRODISTRITO 5 SUR-BELLA VISTA	4464PTD	CX20	CHANGAN	COBRE
4893	Radio Taxi	TRANS CUATRO RUEDAS ALFA S.R.L.	Empresa	MACRODISTRITO 1 COTAHUMA-SOPOCACHI ALTO	5641RFS	ex80	KEYTON	AZUL
4894	Radio Taxi	RADIO TAXI ROBYSPOR	Empresa	MACRODISTRITO 2 MAXIMILIANO PAREDES-PURA PURA	1700LRS	Vehiculo	MITSUBISHI	PLATEADO
4895	Radio Taxi	RADIO MOVIL MALLASA CITY SUR	Empresa	MACRODISTRITO 6 MALLASA-MALLASA	2303CCC	COROLLA	TOYOTA	PLATEADO
4896	Radio Taxi	RADIO MOVIL YHESMAR	Empresa	MACRODISTRITO 3 PERIFERICA-VINO TINTO	693NCE	COROLLa	TOYOTA	BLANCO
4897	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	3011HUX	VAGONETA	SUBARU	PLATEADO
4898	Radio Taxi	RADIO TAXI IMPERIO LA PAZ	Empresa	MACRODISTRITO 4 SAN_ANTONIO-VILLA COPACABANA	1506GZH	carib	TOYOTA	PLATEADO
4899	Radio Taxi	MAXI TAXI	Empresa	MACRODISTRITO 7 CENTRO-MIRAFLORES BAJO	416BTS	SENTRA	NISSAN	PLATEADO
4900	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	910AXN	VAGONETA	TOYOTA	PLOMO
4901	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	4006RZC	AUTOMOVIL	TOYOTA	ROJO
4902	Radio Taxi	"SINDICATO MIXTO DE TRANSPORTES ""TERMINAL 81"""	Sindicato	MACRODISTRITO 3 PERIFERICA-CHALLAPAMPA (PERIFERICA)	1716LCR	VAGONETA	TOYOTA	AZUL
4903	Radio Taxi	RADIO TAXI GOBERNADOR	Empresa	MACRODISTRITO 3 PERIFERICA-VILLA FATIMA	5699IAE	alto	SUZUKI	BLANCO
4904	Radio Taxi	RMOVIL BOLIVIA TOURS	Empresa	MACRODISTRITO 2 MAXIMILIANO PAREDES-CHAMOCO CHICO	1653XKT	COROLLA	TOYOTA	GUINDO
4905	Radio Taxi	REDAMERIPLUS	Empresa	MACRODISTRITO 2 MAXIMILIANO PAREDES-PURA PURA	1342NYU	Corolla	TOYOTA	BLANCO
4906	Radio Taxi	RADIO TAXI GOBERNADOR	Empresa	MACRODISTRITO 3 PERIFERICA-VILLA FATIMA	1992SUS	SPRINTER CARIB	TOYOTA	VERDE
4907	Radio Taxi	RADIO MOVIL ROSARIO DE GAVIOTAS SERVICE	Empresa	MACRODISTRITO 1 COTAHUMA-8 DE DICIEMBRE	5652TCI	shangan	CHANGAN	ROJO
4908	Radio Taxi	RADIO MOVIL JL MAGNIFICO S.R.L.	Empresa	MACRODISTRITO 1 COTAHUMA-SAN PEDRO ALTO	2202BIK	CALDINA	TOYOTA	GRIS
4909	Radio Taxi	SERVIMOVIL JULIO CESAR	Empresa	MACRODISTRITO 5 SUR-CALACOTO	2026LDF	CARINA	TOYOTA	BLANCO
4910	Radio Taxi	"RADIO MOVIL MAGNITUD ""M"""	Empresa	MACRODISTRITO 1 COTAHUMA-SOPOCACHI ALTO	4105YPB	versa note	NISSAN	NEGRO
4911	Radio Taxi	SERVIMOVIL JULIO CESAR	Empresa	MACRODISTRITO 5 SUR-CALACOTO	637LZK	SPRINTER	TOYOTA	GRIS
4912	Radio Taxi	TRANS DIPLOMATICO	Empresa	MACRODISTRITO 7 CENTRO-MIRAFLORES	2542ZNF	SX4	SUZUKI	GRIS PERLA
4913	Radio Taxi	SERVIMOVIL JULIO CESAR	Empresa	MACRODISTRITO 5 SUR-CALACOTO	1498THT	CORONA	TOYOTA	DORADO
4914	Radio Taxi	RADIO TAXI MASTER GAUCHO DE IRPAVI	Empresa	MACRODISTRITO 5 SUR-IRPAVI	2752DAK	COROLLA	TOYOTA	BLANCO
4915	Radio Taxi	RADIO TAXI ROBYSPOR	Empresa	MACRODISTRITO 2 MAXIMILIANO PAREDES-PURA PURA	2713DCB	Vagoneta	TOYOTA	PLATEADO
4916	Radio Taxi	TRANS CUATRO RUEDAS ALFA S.R.L.	Empresa	MACRODISTRITO 1 COTAHUMA-SOPOCACHI ALTO	1663CKK	COROLLA	TOYOTA	VERDE
4917	Radio Taxi	JLILLIMANI RADIO TAXI S.R.L.	Empresa	MACRODISTRITO 1 COTAHUMA-SOPOCACHI ALTO	3128PLI	celerio	SUZUKI	NEGRO
4918	Radio Taxi	RADIO MOVIL T.J.L. FLORES	Empresa	MACRODISTRITO 5 SUR-COTA COTA	2512FNC	COROLLA FIELDER	TOYOTA	NEGRO
4919	Radio Taxi	RADIO MOVIL T.J.L. FLORES	Empresa	MACRODISTRITO 5 SUR-COTA COTA	4711NTC	APV	SUZUKI	GRAFITO
4920	Radio Taxi	RADIO MOVIL T.J.L. FLORES	Empresa	MACRODISTRITO 5 SUR-COTA COTA	2139ILA	SPACIO	TOYOTA	BLANCO
4921	Radio Taxi	RADIO MOVIL JL MAGNIFICO S.R.L.	Empresa	MACRODISTRITO 2 MAXIMILIANO PAREDES-VILLA VICTORIA	5359EIX	S-PRESSO	SUZUKI	BLANCO
4922	Radio Taxi	MAXI TAXI	Empresa	MACRODISTRITO 7 CENTRO-MIRAFLORES BAJO	1755TNY	Corolla	TOYOTA	BLANCO
4923	Radio Taxi	MAXI TAXI	Empresa	MACRODISTRITO 7 CENTRO-MIRAFLORES BAJO	1587ING	Corona	TOYOTA	BLANCO
4924	Radio Taxi	RADIO MOVIL ROSARIO DE GAVIOTAS SERVICE	Empresa	MACRODISTRITO 1 COTAHUMA-8 DE DICIEMBRE	5006INP	V 60	CHANA	BLANCO
4925	Radio Taxi	RADIO MOVIL ROSARIO DE GAVIOTAS SERVICE	Empresa	MACRODISTRITO 1 COTAHUMA-8 DE DICIEMBRE	2614HBL	COROLLA SPACIO	TOYOTA	PLATEADO
4926	Radio Taxi	RADIO MOVIL ROSARIO DE GAVIOTAS SERVICE	Empresa	MACRODISTRITO 1 COTAHUMA-8 DE DICIEMBRE	4460ZRS	CX20	CHANGAN	NEGRO
4927	Radio Taxi	RADIO MOVIL IDEAL	Empresa	MACRODISTRITO 7 CENTRO-MIRAFLORES	4101UST	GOL	VOLKSWAGEN	PLATA
4928	Radio Taxi	RADIO MOVIL ROSARIO DE GAVIOTAS SERVICE	Empresa	MACRODISTRITO 1 COTAHUMA-8 DE DICIEMBRE	4480XHP	EX80	KEYTON	DORADO
